from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5825654;5961882;358;25030;109;69;25227;75;54;24188;71;56;24188;46;26042;39;26065;25
5825655;5961882;361;25271;111;70;25421;77;57;24434;78;59;24434;47;26191;40;26191;25
5825656;5961882;365;25582;112;71;25547;78;67;25410;78;64;24745;48;26309;40;26309;25
5825657;5961882;370;25928;113;72;25709;79;68;26334;78;66;26480;48;26447;41;26447;26
5825658;5961882;374;26162;115;73;26029;79;67;26692;78;65;26838;50;26906;42;26906;27
5827432;5961882;427;29887;131;83;30617;128;105;30511;139;108;30511;64;36849;55;36797;37
5827433;5961882;425;29746;126;80;29406;124;103;30370;139;106;30370;63;36587;54;36535;35
5827434;5961882;419;29359;126;80;29406;117;99;29983;127;101;29983;63;35191;54;35073;35
5827435;5961882;412;28806;126;80;29406;113;96;28720;127;98;28720;63;35066;54;34948;35
5827436;5961882;409;28611;126;80;29406;110;94;28526;127;96;28526;63;35085;54;34966;35
5827437;5961882;407;28470;122;77;28799;110;92;28384;121;94;28384;62;35139;53;35020;34
5827438;5961882;395;27616;108;68;26414;103;79;27530;115;81;27530;57;32753;48;32634;30
5827439;5961882;390;27322;108;68;26414;90;75;27237;115;77;27237;57;31912;48;31860;30
5827440;5961882;376;26294;108;68;26414;78;65;26553;103;67;26553;57;32050;48;31998;30
5827441;5961882;373;26102;107;67;26322;71;56;25921;103;58;25921;57;32035;48;31983;30
5827442;5961882;377;26423;107;68;26375;76;60;26193;103;62;26193;57;32422;48;32371;30
5827443;5961882;362;25310;107;68;26440;110;91;29421;121;93;29421;57;33815;48;33842;31
5827444;5961882;361;25280;113;72;24852;103;88;29217;121;90;29217;63;33853;53;33879;34
5827445;5961882;388;27165;114;72;27274;110;92;29497;121;94;29497;62;33525;53;33551;34
5827446;5961882;386;27044;114;72;27274;103;90;29377;121;92;29377;62;33884;53;33910;34
5827447;5961882;390;27314;114;72;27274;110;94;29647;127;96;29647;62;34132;53;34159;34
5827448;5961882;-1;-1;114;72;27274;-1;-1;-1;-1;-1;-1;62;29732;53;29732;34
5827449;5961882;342;23970;97;62;23845;112;80;25071;115;91;26097;56;29534;47;29534;29
5827450;5961882;339;23733;97;62;23845;108;82;29220;101;86;26536;56;32652;47;32679;29
5827451;5961882;335;23443;96;61;23614;108;82;29175;98;82;26246;56;29273;47;29273;29
5827452;5961882;337;23576;97;61;23643;108;75;24677;99;83;26379;56;29460;48;29460;29
5827453;5961882;340;23818;97;62;23870;112;78;24919;107;87;26620;56;29476;48;29476;29
5827454;5961882;334;23392;97;62;23843;100;64;24460;92;72;26162;56;30941;48;30956;29
5827455;5961882;335;23483;97;62;23843;100;65;24550;92;74;26252;56;30279;47;30294;29
5827456;5961882;343;24043;98;62;23710;100;64;25396;92;73;27098;56;30364;47;30380;29
5827457;5961882;341;23871;99;63;24179;100;62;25225;92;70;26926;56;29689;48;29726;29
5827464;5961882;399;27902;113;71;27728;120;111;27575;129;115;27575;55;28714;49;28752;30
5827465;5961882;399;27961;113;71;27728;125;111;27634;129;115;28309;47;28407;42;28444;25
5827466;5961882;330;23135;95;60;22555;86;73;24006;91;76;24099;47;25129;42;25167;25
5827467;5961882;326;22787;95;60;22550;80;68;23658;87;71;23751;47;24934;42;24972;25
5827468;5961882;320;22422;94;59;22342;75;63;23294;84;65;23386;46;24480;41;24518;24
5827469;5961882;315;22071;94;59;22342;75;58;22943;81;60;23035;46;24281;41;24318;24
5827470;5961882;314;21958;92;58;21837;73;56;22830;81;59;22922;45;23968;40;24005;24
5827471;5961882;308;21550;89;56;21345;71;54;22514;65;50;22514;44;23654;39;23691;23
5827472;5961882;304;21259;89;56;21328;69;51;22293;61;47;22293;44;23508;39;23546;23
5827473;5961882;305;21333;89;56;21328;71;56;22626;70;52;22626;45;23977;40;24015;23
5827474;5961882;301;21057;88;55;20839;65;53;22417;65;49;22417;43;23136;39;23173;22
5827475;5961882;298;20840;87;55;20809;61;48;21606;59;44;21606;41;21284;37;21322;21
5827476;5961882;305;21334;88;56;21058;73;57;22231;77;53;22231;44;23585;39;23622;23
5827477;5961882;309;21661;88;56;21058;75;62;22558;81;61;22558;45;24060;40;24098;23
5827478;5961882;-1;-1;88;56;21058;-1;-1;-1;-1;-1;-1;45;24273;40;24310;23
5827479;5961882;-1;-1;96;61;22454;-1;-1;-1;-1;-1;-1;53;28344;47;28381;28
5827480;5961882;319;22332;92;58;21705;104;86;24295;104;84;24295;50;27038;45;27076;27
5827481;5961882;313;21900;92;58;21705;98;79;23864;94;77;23864;50;26669;45;26707;27
5827482;5961882;309;21614;92;58;21654;96;75;23577;92;73;23577;50;26438;44;26476;26
5827483;5961882;306;21438;91;58;21476;94;73;23401;91;71;23401;50;26789;45;26826;26
5827484;5961882;312;21851;91;58;21476;97;79;23814;92;77;23814;49;28106;44;22737;26
5827485;5961882;303;21221;92;58;21171;86;74;22768;86;72;22768;49;27902;43;22534;25
5827486;5961882;298;20837;91;58;20905;76;67;23092;83;67;21609;48;23840;42;22101;25
5827487;5961882;295;20668;91;58;20905;75;67;23005;80;65;21440;47;23815;42;22077;24
5827488;5961882;304;21264;91;57;20769;81;72;23421;88;73;22588;48;24177;43;22438;25
5827489;5961882;308;21526;91;58;20826;82;70;22417;83;69;22257;49;24582;44;22843;26
5827490;5961882;305;21374;94;59;21434;80;68;22265;82;67;22105;49;24228;44;22489;25
5827491;5961882;306;21409;95;60;21714;80;68;22300;83;67;22140;49;24450;44;22711;25
5827492;5961882;310;21670;95;60;21714;86;72;22560;86;71;22401;50;24667;44;22928;26
5827493;5961882;319;22364;97;61;22602;85;71;23490;84;70;23330;50;24518;45;24518;27
5827494;5961882;316;22148;95;60;22098;78;67;23274;80;66;23114;49;24140;44;24140;26
5827495;5961882;313;21898;95;60;22098;82;69;23706;82;68;23547;50;23762;45;23762;27
5827496;5961882;311;21755;93;59;21637;80;67;23564;80;66;23404;48;23778;43;23778;26
5827497;5961882;310;21700;94;60;21799;88;74;24105;88;73;23945;48;23622;43;23622;26
5827498;5961882;310;21712;93;59;21658;89;75;24117;88;74;23957;48;23634;43;23634;26
5827499;5961882;312;21815;94;59;21693;89;76;24220;88;75;24060;48;23933;43;23933;26
5827500;5961882;315;22065;100;63;23465;92;80;24470;90;79;24862;51;25266;46;25266;28
5827501;5961882;319;22311;100;63;23465;96;83;24716;94;83;25108;51;25573;46;25573;28
5827526;5961882;318;22244;99;63;22496;79;63;23901;75;63;23901;45;25281;38;25743;24
5827527;5961882;322;22508;97;61;22435;72;60;23313;71;59;23609;46;25450;39;25487;24
5827528;5961882;324;22712;98;62;22800;67;59;22761;70;58;23068;47;25622;40;26283;25
5827529;5961882;325;22773;100;63;22937;65;56;22606;64;55;22912;47;26285;40;26322;25
5827530;5961882;322;22519;99;63;22917;66;57;22653;64;55;22732;47;26162;40;26199;25
5827531;5961882;321;22481;100;64;22634;63;56;22346;62;58;24265;47;26105;40;26142;25
5827532;5961882;318;22286;101;64;22548;61;56;21846;61;54;22200;47;26337;40;26374;25
5827533;5961882;319;22317;100;64;22601;59;52;21608;59;53;21753;47;26620;40;26987;25
5827534;5961882;317;22216;99;63;22449;57;51;21338;57;51;21634;48;27040;40;26332;25
5827535;5961882;319;22304;99;63;22546;57;51;21322;57;51;21618;47;26319;39;26254;24
5827536;5961882;322;22530;101;64;22818;59;53;21698;59;54;21844;47;25922;39;25976;24
5827537;5961882;326;22854;103;65;23242;65;57;22186;64;57;22264;46;26325;39;26378;25
5827538;5961882;329;23048;111;71;24804;68;61;22216;67;60;22729;45;27340;38;26892;24
5827539;5961882;333;23322;110;70;24571;70;63;23233;69;62;23233;45;25256;38;25256;24
5827540;5961882;336;23497;106;67;23786;71;61;23356;70;60;23356;44;25255;37;25255;23
5827541;5961882;341;23849;106;67;23738;73;65;23954;71;64;23954;44;25253;37;25253;23
5827542;5961882;343;24005;108;68;24204;72;61;23694;70;60;23694;45;25250;38;25250;24
5827543;5961882;347;24260;111;70;25417;78;65;23482;76;68;23482;48;25419;40;25419;26
5827544;5961882;348;24387;111;70;25417;80;71;23203;75;70;23610;48;27088;40;27088;26
5827545;5961882;352;24627;108;68;24858;69;50;23755;70;53;23755;45;25610;38;25610;24
5827546;5961882;357;24961;109;69;25062;75;55;24102;75;58;24102;46;26039;39;26039;25
5827547;5961882;367;25660;110;70;25135;79;67;26132;76;65;25761;47;26101;40;26101;25
5827548;5961882;368;25733;110;70;25199;79;68;26206;76;66;25835;47;26141;40;26141;25
5827549;5961882;371;25947;113;71;25620;79;68;26349;78;66;26495;48;26630;41;26630;26
5829322;5961882;429;30060;126;80;29406;132;113;29975;139;116;29975;64;36965;55;36914;37
5829323;5961882;421;29450;126;80;29406;128;105;29364;139;108;29364;63;36752;54;36700;35
5829324;5961882;417;29191;126;80;29406;124;101;29106;133;104;29106;63;35434;54;35315;35
5829325;5961882;416;29093;126;80;29406;124;100;29007;133;103;29007;63;35245;54;35126;35
5829326;5961882;409;28639;126;80;29406;110;94;28554;127;96;28554;63;35311;54;35193;35
5829327;5961882;403;28226;106;67;25987;103;88;28140;121;90;28140;63;35132;54;35014;35
5829328;5961882;402;28141;106;67;25987;103;87;28055;121;89;28055;57;31950;48;31898;30
5829329;5961882;371;25995;106;67;25987;76;65;26236;103;67;26236;57;31854;48;31802;30
5829330;5961882;372;26040;106;67;26202;71;59;25819;103;61;25819;57;31842;48;31790;30
5829331;5961882;370;25895;105;67;25933;71;57;25674;103;59;25674;56;31849;47;31797;30
5829332;5961882;378;26461;107;68;26440;76;61;26232;103;63;26232;57;32228;48;32177;31
5829333;5961882;357;24971;113;71;24754;110;94;29642;127;96;29642;62;34120;53;34146;34
5829334;5961882;359;25112;113;72;24852;110;93;29579;127;95;29579;63;34542;53;34568;34
5829335;5961882;356;24944;113;72;24852;110;93;25598;126;95;25598;63;34724;53;34751;34
5829336;5961882;389;27244;114;72;27274;110;93;29576;127;95;29576;62;33974;53;34001;34
5829337;5961882;391;27385;114;72;27274;113;95;29717;127;97;29717;62;34133;53;34159;34
5829338;5961882;-1;-1;97;62;23714;-1;-1;-1;-1;-1;-1;56;29540;47;29540;29
5829339;5961882;344;24082;97;62;23714;116;82;25183;115;93;26209;56;29447;47;29447;29
5829340;5961882;336;23531;97;62;23714;108;74;24632;99;83;26334;56;29380;47;29380;29
5829341;5961882;332;23269;96;61;23435;108;80;28807;94;79;26072;55;29119;47;29119;29
5829342;5961882;336;23515;96;61;23436;108;74;24616;99;83;26317;56;29396;48;29396;29
5829343;5961882;340;23778;97;62;23870;112;78;24879;107;86;26581;55;29515;47;29515;29
5829344;5961882;331;23143;95;60;23331;96;60;24210;91;69;25912;56;30661;47;30677;29
5829345;5961882;334;23371;95;60;23325;96;63;25050;92;72;26752;56;30027;47;30042;29
5829346;5961882;335;23475;96;61;23566;96;61;24924;92;70;26626;56;29794;48;29810;29
5829347;5961882;339;23734;98;62;23892;96;60;25088;91;68;26789;56;29398;48;29413;29
5829348;5961882;336;23545;98;62;23820;92;57;24899;91;66;26600;55;29065;48;29103;29
5829349;5961882;341;23880;99;63;24177;100;62;25233;92;70;26935;54;28827;48;28864;29
5829353;5961882;348;24369;104;66;24466;112;80;26478;119;91;27504;56;30010;50;30048;30
5829354;5961882;352;24616;104;66;24466;120;83;26725;119;94;27751;56;28703;50;28740;30
5829355;5961882;333;23337;95;60;22677;92;76;24209;92;79;24301;47;25376;42;25414;25
5829356;5961882;330;23118;95;60;22677;86;73;23990;91;75;24083;47;25018;42;25056;25
5829357;5961882;325;22726;95;60;22555;80;67;23598;87;70;23690;46;24799;41;24836;25
5829358;5961882;321;22446;95;60;22550;75;63;23318;84;66;23411;46;24519;41;24557;24
5829359;5961882;322;22534;94;59;22350;75;65;23406;84;67;23498;46;24789;41;24826;24
5829360;5961882;325;22745;96;61;22830;80;68;23617;87;70;23709;46;24207;42;24245;25
5829361;5961882;311;21737;89;56;21345;73;57;22702;77;53;22702;44;23796;40;23833;23
5829362;5961882;303;21199;89;56;21328;71;55;22613;70;51;22613;44;23540;40;23577;23
5829363;5961882;299;20923;87;55;20827;73;56;22685;77;52;22685;45;23782;40;23819;23
5829364;5961882;300;20976;87;55;20653;71;55;22070;68;51;22070;44;23553;39;23591;23
5829365;5961882;294;20598;87;55;20674;65;51;21830;61;47;21830;43;23054;39;23091;22
5829366;5961882;303;21229;88;56;21058;71;55;22126;70;51;22126;44;23517;39;23555;23
5829367;5961882;308;21525;88;56;21058;73;60;22422;81;59;22422;44;24143;39;24180;23
5829368;5961882;-1;-1;90;57;20740;-1;-1;-1;-1;-1;-1;53;28301;47;28338;28
5829369;5961882;322;22528;90;57;20740;109;88;24491;108;86;24491;53;28103;47;28141;28
5829370;5961882;318;22251;96;61;22454;104;84;24214;103;82;24214;53;27980;47;28018;28
5829371;5961882;314;21992;96;61;22454;101;81;23955;97;79;23955;51;26883;45;26921;27
5829372;5961882;302;21116;96;61;22454;93;75;23583;91;73;23583;50;27062;45;27100;27
5829373;5961882;308;21587;90;57;21330;91;75;23550;87;75;25646;50;26838;44;26876;26
5829374;5961882;310;21676;92;58;21171;91;75;23177;87;77;26026;48;27170;43;27208;25
5829375;5961882;300;20991;92;58;21171;82;71;22538;85;68;22538;48;23924;43;22185;25
5829376;5961882;296;20701;91;58;20963;75;68;22025;81;65;21473;47;23724;42;21985;25
5829377;5961882;291;20402;90;57;20603;71;65;21725;77;61;21174;47;23637;42;21899;24
5829378;5961882;293;20514;91;57;20769;75;65;22085;78;63;21533;47;23500;42;21761;24
5829379;5961882;296;20754;91;58;20853;70;66;22048;77;62;21496;48;23839;43;22100;25
5829380;5961882;301;21044;93;59;21266;74;64;22082;78;62;21775;48;24063;43;22324;25
5829381;5961882;306;21411;93;59;21352;80;68;22302;83;67;22142;49;24445;43;22706;25
5829382;5961882;308;21574;95;60;21817;79;66;22470;80;65;22311;50;24404;44;23040;26
5829383;5961882;319;22296;95;60;21817;82;70;23422;82;69;23262;49;24183;44;24183;26
5829384;5961882;314;21981;95;60;22089;76;64;23032;77;63;22872;49;23890;44;23890;26
5829385;5961882;310;21720;94;60;21977;77;65;23109;77;64;22949;48;23634;43;23634;26
5829386;5961882;307;21473;93;59;21633;77;64;23358;77;63;23198;47;23371;43;23371;25
5829387;5961882;304;21254;92;58;21330;80;67;23612;80;66;23452;47;23174;42;23174;25
5829388;5961882;307;21513;93;59;21521;85;72;23918;84;71;23758;48;23462;43;23462;26
5829389;5961882;313;21897;94;59;21693;90;77;24302;88;76;24142;48;23980;43;23980;26
5829390;5961882;317;22174;100;63;23465;94;81;24579;94;81;24971;51;25608;46;25608;28
5829391;5961882;-1;-1;100;63;23465;-1;-1;-1;-1;-1;-1;51;25709;46;25709;28
5829417;5961882;326;22830;99;63;23006;85;72;22591;85;70;22591;46;25533;39;25571;25
5829418;5961882;327;22917;99;63;23029;77;65;23722;75;64;24018;47;25848;40;25885;25
5829419;5961882;320;22403;99;63;22856;67;59;22805;67;61;24724;47;25901;39;25939;24
5829420;5961882;317;22200;98;62;22606;66;60;22882;67;59;22549;46;25809;39;25846;24
5829421;5961882;318;22282;99;63;22436;64;58;22229;63;60;24148;47;25848;39;25885;25
5829422;5961882;315;22034;99;63;22246;64;57;22180;62;55;22258;46;26056;39;26093;24
5829423;5961882;314;21980;99;62;22241;55;50;21243;55;50;21539;47;26509;39;26547;25
5829424;5961882;314;21956;98;62;22226;52;47;21055;52;47;21351;46;26608;39;26645;24
5829425;5961882;316;22139;-1;-1;-1;55;49;21157;55;49;21453;47;25966;39;25864;24
5829426;5961882;320;22367;100;64;22661;59;51;21535;59;52;21681;46;25707;39;25707;24
5829427;5961882;323;22617;101;64;22786;61;55;21784;61;56;21930;45;25394;38;25394;24
5829428;5961882;327;22869;103;65;23177;65;59;21903;65;57;22542;45;25250;38;25250;24
5829429;5961882;329;23054;104;66;23324;69;59;22957;66;58;22957;44;25104;37;25104;24
5829430;5961882;333;23307;105;66;23592;70;61;23380;68;60;23380;43;25003;37;25003;23
5829431;5961882;335;23441;105;66;23639;72;62;23424;71;61;23424;44;24989;37;24989;23
5829432;5961882;339;23751;106;67;23872;70;59;23580;70;58;23580;44;25033;37;25033;24
5829433;5961882;342;23920;107;68;24096;72;64;22736;74;63;23142;45;25201;38;25201;24
5829434;5961882;345;24174;108;68;24304;78;64;23396;76;67;23396;46;25426;39;25426;25
5829435;5961882;348;24371;107;68;24580;69;56;24482;71;54;23817;45;25433;38;25433;24
5829436;5961882;360;25226;109;69;25254;79;59;24367;80;62;24367;47;26236;40;26235;25
5829437;5961882;364;25454;108;68;24749;81;62;24595;83;65;24595;47;25637;40;25637;25
5829438;5961882;369;25840;111;70;25331;79;69;26312;81;68;25007;47;26234;40;26234;25
5829439;5961882;374;26207;109;69;25276;84;71;25374;82;72;26484;46;26616;39;26616;24
5831210;5961882;429;30030;108;69;26522;132;118;30269;145;121;30269;57;33004;48;32952;30
5831211;5961882;426;29814;126;80;29406;132;110;29728;139;113;29728;63;37136;54;37084;35
5831212;5961882;423;29621;126;80;29406;128;107;29536;139;110;29536;63;35713;54;35595;35
5831213;5961882;425;29774;126;80;29406;132;109;29689;139;112;29689;63;35682;54;35564;35
5831214;5961882;420;29393;126;80;29406;124;104;29307;139;107;29307;63;35449;54;35330;35
5831215;5961882;408;28590;105;66;25776;110;93;28504;127;95;28504;63;31973;54;31921;35
5831216;5961882;403;28187;106;67;25987;103;88;28102;121;90;28102;56;31674;48;31623;30
5831217;5961882;399;27941;106;67;25987;103;84;27855;115;86;27855;56;32011;48;31960;30
5831218;5961882;370;25894;105;67;25933;76;64;26135;103;66;26135;56;31705;48;31653;30
5831219;5961882;366;25586;105;66;25760;71;58;25750;103;60;25750;56;31441;48;31389;30
5831220;5961882;366;25642;105;67;25933;71;58;25726;103;60;25726;56;31616;47;31565;30
5831221;5961882;359;25152;105;67;25933;113;98;29952;127;100;29952;56;32288;47;32237;30
5831222;5961882;356;24888;113;71;24754;110;92;25542;126;98;29804;62;34163;53;34189;34
5831223;5961882;351;24582;113;71;24728;103;88;25236;120;90;25236;62;34518;53;34545;34
5831224;5961882;355;24846;113;72;24850;110;92;25500;121;94;25500;63;34833;53;34860;34
5831225;5961882;358;25093;113;72;24850;113;95;25747;126;97;25747;63;34185;53;34211;34
5831226;5961882;-1;-1;114;72;27274;-1;-1;-1;-1;-1;-1;62;34132;53;34158;34
5831227;5961882;-1;-1;97;62;23714;-1;-1;-1;-1;-1;-1;56;29539;47;29539;29
5831228;5961882;335;23463;97;62;23714;108;73;24565;101;82;26266;56;29346;47;29346;29
5831229;5961882;332;23217;97;62;23714;108;70;24318;95;78;26019;56;29157;47;29157;29
5831230;5961882;329;23010;95;60;23158;100;67;24111;91;75;25812;55;28836;46;28836;28
5831231;5961882;330;23091;95;60;23088;100;68;24192;91;77;25894;55;28869;46;28869;28
5831232;5961882;327;22879;94;60;22882;96;65;23980;91;73;25682;55;30547;46;28662;28
5831233;5961882;327;22903;94;60;23023;92;57;23971;91;65;25672;55;30190;46;30205;28
5831234;5961882;329;23048;95;60;23325;96;59;24116;91;68;25818;55;29959;46;29974;29
5831235;5961882;333;23339;96;61;23538;96;58;24713;91;67;26414;56;29665;47;29680;29
5831236;5961882;331;23167;97;61;23380;88;58;24674;91;66;26375;56;29455;47;29470;29
5831237;5961882;338;23683;98;62;23870;96;59;25036;91;68;26738;55;29433;48;29448;30
5831238;5961882;341;23866;102;65;23748;100;62;25220;92;70;26921;55;29232;49;29270;29
5831239;5961882;338;23626;103;65;23950;104;78;26340;110;86;28042;55;29550;49;29587;30
5831241;5961882;346;24235;105;66;24451;108;79;26412;119;90;27438;56;29872;50;29909;30
5831242;5961882;350;24485;105;66;24451;112;82;26662;119;93;27688;56;30081;50;30119;30
5831243;5961882;-1;-1;105;66;24451;-1;-1;-1;-1;-1;-1;56;26952;50;26990;30
5831244;5961882;332;23261;95;60;22677;88;75;24133;91;77;24226;47;25494;42;25531;25
5831245;5961882;329;23020;95;60;22677;84;72;23891;87;74;23984;47;25245;42;25282;25
5831246;5961882;327;22860;95;60;22677;82;69;23732;87;72;23824;47;24873;42;24911;25
5831247;5961882;332;23250;95;60;22677;88;75;24121;91;77;24214;47;24996;42;25034;25
5831248;5961882;326;22802;96;61;22830;82;72;23766;87;71;23766;46;25051;42;25088;25
5831249;5961882;327;22856;96;61;22836;82;69;23728;87;72;23820;46;25144;42;25181;25
5831250;5961882;330;23067;96;61;22836;84;72;23939;91;75;24032;46;23899;42;23937;25
5831251;5961882;302;21160;87;55;20896;75;56;23510;81;62;23142;45;23710;40;23748;23
5831252;5961882;299;20963;87;55;20896;73;53;23313;81;59;22945;45;23827;40;23865;23
5831253;5961882;293;20542;86;55;20573;73;48;22943;81;57;22309;44;23473;39;23511;23
5831254;5961882;294;20591;87;55;20706;71;55;22091;68;51;22091;43;23181;39;23219;22
5831255;5961882;292;20437;85;54;20071;73;58;22301;81;57;22301;43;20906;39;20943;22
5831256;5961882;295;20616;85;54;20071;75;62;22605;81;61;22605;43;20770;39;20807;22
5831257;5961882;296;20689;86;55;20281;90;77;21350;90;68;25420;53;28316;47;28353;28
5831258;5961882;300;20968;90;57;20740;94;78;21078;89;78;24559;53;28130;47;28167;28
5831259;5961882;298;20849;90;57;20740;88;79;21510;88;77;25050;52;27841;47;27878;28
5831260;5961882;319;22326;96;61;22454;104;85;24289;104;83;24289;51;27198;46;27235;28
5831261;5961882;299;20931;96;61;22454;92;74;23966;89;72;23966;51;27089;46;27127;27
5831262;5961882;306;21388;90;57;21330;96;78;23759;93;76;23759;50;27356;44;27393;26
5831263;5961882;305;21363;92;58;21171;82;72;22864;87;69;22864;49;27291;43;27328;25
5831264;5961882;305;21370;92;58;21130;86;73;23020;87;71;23020;48;27563;42;27601;25
5831265;5961882;300;20986;92;58;21130;82;72;22310;85;70;21758;48;23906;42;22167;25
5831266;5961882;289;20204;90;57;20577;75;67;21920;80;64;21368;46;23173;41;21434;24
5831267;5961882;290;20318;88;56;20141;71;66;21808;78;62;21256;48;23849;43;22110;25
5831268;5961882;297;20815;92;58;20979;71;65;22125;77;63;21577;48;23846;43;22107;25
5831269;5961882;301;21050;93;59;21194;75;64;21982;78;63;21822;48;24181;43;22442;25
5831270;5961882;304;21295;95;60;21669;79;67;22207;79;66;22047;49;24249;43;22510;25
5831271;5961882;308;21584;95;60;21669;83;71;22496;83;69;25737;49;24752;43;23013;25
5831272;5961882;312;21834;95;60;21817;84;72;23579;84;71;23419;49;24345;44;24345;26
5831273;5961882;316;22123;94;60;21977;81;69;23376;82;68;23216;48;24131;43;24131;26
5831274;5961882;314;21978;94;60;21977;80;68;23336;82;67;23176;48;23770;43;23770;26
5831275;5961882;311;21753;93;59;21633;80;67;23580;80;66;23421;48;23733;43;23733;26
5831276;5961882;304;21263;91;58;21089;85;72;23922;84;70;24187;47;23107;42;23107;25
5831277;5961882;298;20880;91;57;20919;83;72;23952;83;64;23804;46;22790;42;22790;25
5831278;5961882;317;22156;96;61;22294;94;81;24561;94;81;24953;49;24200;44;24200;27
5831279;5961882;319;22313;96;61;22294;96;83;24718;94;83;25110;49;22735;44;22735;27
5831280;5961882;302;21106;90;57;20912;90;81;25748;92;76;24042;47;22801;43;22801;26
5831281;5961882;302;21150;90;57;20935;90;81;25793;92;76;24087;47;23044;43;23044;26
5831306;5961882;328;22993;96;61;22143;83;69;23969;79;68;24265;44;-1;37;-1;23
5831307;5961882;323;22588;100;63;23150;75;68;22936;74;66;22936;47;26097;40;26134;25
5831308;5961882;318;22231;98;62;22701;70;61;22580;68;59;22580;46;25711;38;25749;24
5831309;5961882;313;21938;97;62;22386;69;57;22287;65;55;22287;44;25470;37;25508;23
5831310;5961882;315;22054;98;62;22093;66;62;22582;67;59;22582;46;25698;39;25736;24
5831311;5961882;312;21825;98;62;22023;62;55;21809;62;56;21955;45;25954;38;26208;24
5831312;5961882;310;21720;97;62;21882;59;53;21675;59;54;21821;46;26487;38;26679;24
5831313;5961882;310;21675;97;61;21947;52;47;21040;52;47;21336;46;26348;38;26385;24
5831314;5961882;314;21983;99;63;22315;55;49;21137;55;49;21433;45;25560;38;25560;24
5831315;5961882;317;22223;99;63;22446;59;51;21535;59;52;21681;45;25398;38;25398;24
5831316;5961882;320;22375;100;64;22663;61;55;21806;60;56;21951;46;25039;39;25039;25
5831317;5961882;324;22685;102;64;22874;68;61;22003;66;60;23072;45;25176;38;25176;24
5831318;5961882;327;22922;103;65;23098;69;59;22947;66;58;22947;44;24911;37;24911;24
5831319;5961882;330;23080;105;66;23274;69;61;23086;69;60;23086;44;24661;37;24661;23
5831320;5961882;331;23165;105;67;23770;70;66;22191;71;63;23165;44;25200;37;25200;24
5831321;5961882;336;23506;105;67;23585;68;61;22496;70;59;23851;-1;24764;-1;24764;-1
5831322;5961882;340;23788;106;67;23867;69;61;22518;74;60;22924;45;25279;38;25279;24
5831323;5961882;348;24375;108;68;24416;78;63;23894;80;65;23235;46;24985;39;25604;24
5831324;5961882;345;24142;106;67;24342;72;61;23070;75;58;24094;45;25264;37;25264;24
5831325;5961882;349;24407;106;67;24412;74;64;23234;77;60;24261;46;25198;38;25198;24
5831326;5961882;349;24420;107;68;24642;72;61;23082;79;60;23489;46;25556;39;25556;24
5831327;5961882;353;24740;107;68;24564;75;58;23391;81;65;23808;46;25297;38;25297;24
5833097;5961882;431;30177;108;69;26522;132;115;30091;139;118;30091;57;32448;48;32396;30
5833098;5961882;429;30041;108;69;26522;132;113;29956;139;116;29956;57;32067;48;32016;30
5833099;5961882;427;29865;106;67;26034;132;111;29779;139;114;29779;59;32163;50;32112;32
5833100;5961882;427;29925;105;67;25880;132;111;29839;139;114;29839;58;32038;49;31987;32
5833101;5961882;371;25985;105;66;25825;103;86;25859;121;88;25859;58;31840;49;31788;32
5833102;5961882;370;25879;105;66;25776;103;85;25754;115;87;25754;58;31678;49;31627;32
5833103;5961882;405;28362;105;66;25776;103;90;28276;121;92;28276;57;31772;49;31720;31
5833104;5961882;402;28114;105;67;25933;103;87;28028;121;89;28028;56;32054;48;32003;30
5833105;5961882;366;25653;104;66;25543;76;61;25434;103;63;25434;56;31791;47;31739;30
5833106;5961882;363;25407;104;66;25543;71;58;25188;103;60;25188;56;31182;47;31130;30
5833107;5961882;363;25392;104;66;25543;71;58;25173;103;60;25173;56;31446;47;31395;30
5833108;5961882;367;25662;104;66;25327;76;62;25443;103;64;25443;56;31587;47;31535;29
5833109;5961882;351;24601;112;71;24609;103;88;25255;120;90;25255;63;34340;54;34366;34
5833110;5961882;348;24333;112;71;24609;103;84;24987;115;86;24987;63;34805;54;34831;34
5833111;5961882;346;24220;108;68;24114;103;83;24874;115;85;24874;63;34937;54;34964;34
5833112;5961882;349;24443;108;68;24114;103;86;25097;120;88;25097;63;34329;53;34355;34
5833113;5961882;340;23811;102;65;23316;110;93;25563;120;95;25563;56;34252;47;34278;29
5833114;5961882;336;23554;97;62;23714;103;88;23467;118;90;23467;56;29693;47;29693;29
5833115;5961882;-1;-1;97;62;23714;-1;-1;-1;-1;-1;-1;56;29533;47;29533;29
5833116;5961882;333;23324;96;61;23323;108;71;24425;95;80;26127;55;29191;47;29191;29
5833117;5961882;330;23121;96;61;23323;100;68;24222;95;77;25924;55;28920;47;28920;29
5833118;5961882;324;22698;94;60;22890;92;62;23799;91;71;25500;54;28554;46;28554;28
5833119;5961882;324;22696;94;60;22940;92;62;23797;91;71;25498;55;28567;46;28567;28
5833120;5961882;325;22734;94;59;22833;92;56;23911;91;65;25612;54;30461;46;30476;28
